country_id;application_id;product_id;Variable_1;Variable_2;Variable_3;Variable_4;Variable_5;Variable_6;Variable_7;due_date;first_status_day_date;first_status_time_of_day;paid_date;Variable_8;customer_id;arrived_date;Variable_9;Variable_10;Variable_11;Variable_12;Variable_13;Variable_14;Variable_15;Variable_16;Variable_17;Variable_18;Variable_19;Variable_20;Variable_21;Variable_22;Variable_23;Variable_24;Variable_25;Variable_26;Variable_27;Variable_28;Variable_29;Variable_30;Variable_31;Variable_32;Variable_33;Variable_34;Variable_35;Variable_36;Variable_37;Variable_38;Variable_39;Variable_40;Variable_41;Variable_42;Variable_43;Variable_44;Variable_45;Target
21;31961;21210001;30;1;1;1;N;76;34;03/09/2015;31/07/2015;19:47:14;04/08/2015;300;3226723;31/07/2015 19:47;300;300;300;0;F;RATINGSTUFE F;1;9;1;1;0;26910;5000;800;0;0;0;1;8;0;0;0;0;0;0;0;0;0;26910;5000;3620;1;0;NULL;NULL;NULL;M;1
21;32076;21210001;30;1;1;1;N;93;42;06/09/2015;02/08/2015;15:13:18;07/08/2015;199;3229325;02/08/2015 15:13;190;190;190;15;H;RATINGSTUFE H;4;1;1;2;6;23000;500;290;0;0;0;1;3;0;0;0;0;0;0;0;0;0;45238;500;290;0;0;NULL;NULL;NULL;F;1
21;32094;21210001;30;1;1;1;N;74;30;04/09/2015;02/08/2015;21:43:32;05/08/2015;199;3229334;02/08/2015 21:43;200;200;200;0;B;RATINGSTUFE B;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32097;21210001;45;1;1;1;N;35;21;20/09/2015;03/08/2015;00:33:42;06/08/2015;199;3229316;03/08/2015 00:33;300;200;200;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;1
21;32128;21210001;30;1;1;1;N;59;26;05/09/2015;03/08/2015;09:51:07;06/08/2015;199;3229302;03/08/2015 09:51;500;200;200;15;K;RATINGSTUFE K;0;0;1;3;2;NULL;5962;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NULL;5962;NULL;2;0;NULL;NULL;NULL;F;1
21;32129;21210001;30;2;1;1;N;64;27;02/09/2015;03/08/2015;09:52:12;03/08/2015;199;2948300;03/08/2015 09:52;200;200;200;15;G;RATINGSTUFE G;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;32153;21210001;45;2;1;1;N;66;44;18/09/2015;03/08/2015;11:17:44;04/08/2015;199;3229332;03/08/2015 11:17;200;200;200;15;F;RATINGSTUFE F;1;1;0;1;2;1699;NULL;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1699;NULL;200;0;0;NULL;NULL;NULL;M;1
21;32157;21210001;30;1;1;1;N;12;21;05/09/2015;03/08/2015;11:31:23;06/08/2015;199;3229330;03/08/2015 11:31;200;200;200;15;F;RATINGSTUFE F;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32193;21210001;45;1;1;1;N;4;69;19/09/2015;03/08/2015;14:05:18;05/08/2015;500;3229335;03/08/2015 14:05;190;190;190;15;D;RATINGSTUFE D;0;6;0;1;0;NULL;NULL;370;1;0;0;0;7;0;0;0;0;0;0;0;1;1;NULL;NULL;1630;0;0;NULL;13/10/2006;NULL;M;1
21;32197;21210001;45;2;1;1;N;89;32;20/09/2015;03/08/2015;14:41:28;06/08/2015;0;3229337;03/08/2015 14:41;190;190;190;15;H;RATINGSTUFE H;1;2;0;0;0;3000;NULL;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;NULL;350;0;0;NULL;NULL;NULL;?;0
21;32213;21210001;45;1;1;1;N;3;21;18/09/2015;03/08/2015;16:01:29;04/08/2015;199;3229364;03/08/2015 16:01;200;200;200;15;I;RATINGSTUFE I;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;32221;21210001;30;1;1;1;N;44;26;05/09/2015;03/08/2015;16:30:49;06/08/2015;300;3229328;03/08/2015 16:30;180;180;180;0;G;RATINGSTUFE G;1;0;1;0;0;839;1000;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;839;1000;NULL;1;0;NULL;NULL;NULL;F;1
21;32238;21210001;45;1;1;1;N;59;22;18/09/2015;03/08/2015;17:25:01;04/08/2015;199;3229367;03/08/2015 17:25;190;190;190;0;H;RATINGSTUFE H;1;0;0;0;0;299;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;32249;21210001;30;2;1;1;N;56;18;06/09/2015;03/08/2015;18:27:18;07/08/2015;100;3229362;03/08/2015 18:27;150;150;150;15;G;RATINGSTUFE G;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;1
21;32256;21210001;45;1;1;1;N;47;24;18/10/2015;03/08/2015;20:06:28;04/08/2015;199;3229306;03/08/2015 20:06;200;200;200;15;F;RATINGSTUFE F;0;0;0;1;0;NULL;NULL;NULL;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32258;21210001;45;1;1;1;N;53;25;20/09/2015;03/08/2015;20:38:39;06/08/2015;199;3229369;03/08/2015 20:38;200;200;200;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;F;1
21;32320;21210001;45;1;1;1;N;81;49;18/09/2015;04/08/2015;11:38:26;04/08/2015;500;3233493;04/08/2015 11:38;50;50;50;0;B;RATINGSTUFE B;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32339;21210001;30;1;1;1;N;45;28;04/09/2015;04/08/2015;13:44:01;05/08/2015;199;3233502;04/08/2015 13:44;190;190;190;15;H;RATINGSTUFE H;1;0;0;1;1;1862;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1862;NULL;NULL;0;0;NULL;NULL;NULL;F;0
21;32415;21210001;30;1;1;1;N;19;20;23/09/2015;04/08/2015;23:59:46;24/08/2015;199;3233525;04/08/2015 23:59;190;190;190;0;G;RATINGSTUFE G;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;0
21;32478;21210001;45;1;1;1;N;85;31;20/09/2015;05/08/2015;12:26:15;06/08/2015;199;3240225;05/08/2015 12:26;190;190;190;0;I;RATINGSTUFE I;2;9;0;1;0;12447;NULL;500;1;0;0;0;10;0;0;0;0;0;0;0;0;0;16817;NULL;2400;0;0;NULL;NULL;30/04/2012;M;1
21;32495;21210001;31;1;1;1;N;4;25;06/09/2015;05/08/2015;13:23:33;06/08/2015;199;3240227;05/08/2015 13:23;200;200;200;15;F;RATINGSTUFE F;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;0
21;32503;21210001;30;3;1;1;N;77;23;06/09/2015;05/08/2015;14:46:36;07/08/2015;199;3138947;05/08/2015 14:46;200;200;200;15;H;RATINGSTUFE H;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32505;21210001;45;1;1;1;N;24;19;20/09/2015;05/08/2015;14:52:09;06/08/2015;199;3240242;05/08/2015 14:52;100;100;100;15;G;RATINGSTUFE G;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32511;21210001;30;1;1;1;N;26;33;09/09/2015;05/08/2015;15:29:03;10/08/2015;0;3240208;05/08/2015 15:29;500;200;200;15;I;RATINGSTUFE I;5;17;3;1;3;24500;4500;1500;0;0;0;3;17;0;0;0;0;0;0;0;0;0;42900;8000;14999;0;0;NULL;NULL;NULL;M;1
21;32513;21210001;30;1;1;1;N;72;21;09/09/2015;05/08/2015;15:33:36;10/08/2015;199;3240203;05/08/2015 15:33;500;200;200;15;G;RATINGSTUFE G;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;1
21;32537;21210001;30;1;1;1;N;60;18;23/09/2015;05/08/2015;18:33:49;24/08/2015;100;3240250;05/08/2015 18:33;200;200;200;15;G;RATINGSTUFE G;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;F;1
21;32572;21210001;40;1;1;1;N;22;31;22/09/2015;05/08/2015;22:27:21;13/08/2015;199;3240238;05/08/2015 22:27;200;200;200;15;H;RATINGSTUFE H;5;0;0;0;1;8551;NULL;NULL;0;0;0;0;3;0;0;0;0;0;0;0;0;0;22976;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;32621;21210001;37;1;1;1;N;55;31;12/09/2015;06/08/2015;11:31:05;06/08/2015;199;3242942;06/08/2015 11:31;200;200;200;15;I;RATINGSTUFE I;3;1;0;2;1;13000;NULL;199;0;0;0;0;1;0;0;0;0;0;0;0;0;0;35944;NULL;199;0;0;NULL;NULL;NULL;M;0
21;32642;21210001;30;1;1;1;N;27;43;06/10/2015;06/08/2015;12:43:55;07/08/2015;199;3242946;06/08/2015 12:43;200;200;200;15;K;RATINGSTUFE K;7;0;0;1;1;39935;NULL;NULL;0;0;0;0;6;0;0;0;0;0;0;0;0;0;103590;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32661;21210001;45;2;1;1;N;70;57;21/10/2015;06/08/2015;14:46:42;07/08/2015;199;2901404;06/08/2015 14:46;500;200;200;15;I;RATINGSTUFE I;11;8;1;1;1;30668;1500;1000;0;0;0;1;13;0;0;0;0;0;0;0;0;0;109513;1500;6700;0;0;NULL;NULL;NULL;M;1
21;32792;21210001;45;1;1;1;N;63;20;25/09/2015;07/08/2015;13:10:15;11/08/2015;199;3245663;07/08/2015 13:10;50;50;50;15;H;RATINGSTUFE H;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32809;21210001;45;1;1;1;N;10;42;09/10/2015;07/08/2015;14:50:51;25/08/2015;300;3245672;07/08/2015 14:50;300;300;300;0;D;RATINGSTUFE D;0;0;0;1;0;NULL;NULL;NULL;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32814;21210001;45;1;1;1;N;64;25;24/09/2015;07/08/2015;15:11:20;10/08/2015;199;3245674;07/08/2015 15:11;200;200;200;15;B;RATINGSTUFE B;0;0;0;1;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32863;21210001;26;1;1;1;N;96;22;05/09/2015;08/08/2015;12:53:27;10/08/2015;199;3247398;08/08/2015 12:53;200;200;200;15;E;RATINGSTUFE E;0;0;0;2;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32871;21210001;45;1;1;1;N;50;28;26/09/2015;08/08/2015;14:55:57;12/08/2015;199;3247388;08/08/2015 14:55;170;170;170;0;G;RATINGSTUFE G;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;32877;21210001;30;2;1;1;N;59;23;17/09/2015;08/08/2015;17:05:40;18/08/2015;199;3150675;08/08/2015 17:05;200;200;200;15;H;RATINGSTUFE H;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M;1
21;32914;21210001;45;1;1;1;N;NULL;51;25/10/2015;09/08/2015;07:46:37;11/08/2015;300;3248985;09/08/2015 07:46;300;300;300;15;G;RATINGSTUFE G;2;2;0;1;0;8240;NULL;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12053;NULL;499;0;0;NULL;NULL;NULL;M;0
21;32924;21210001;44;1;1;1;N;67;33;23/09/2015;09/08/2015;11:27:03;10/08/2015;199;3248987;09/08/2015 11:27;200;200;200;15;L;RATINGSTUFE L;3;2;0;2;1;14521;NULL;390;0;0;0;0;2;0;0;0;0;0;0;0;0;0;26021;NULL;490;0;0;NULL;NULL;NULL;M;1
21;32933;21210001;45;1;1;1;N;27;39;24/09/2015;09/08/2015;14:14:48;10/08/2015;100;3248990;09/08/2015 14:14;200;200;200;15;F;RATINGSTUFE F;1;0;0;0;0;936;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;936;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;32935;21210001;45;3;1;1;N;64;35;24/10/2015;09/08/2015;14:37:21;10/08/2015;199;3247404;09/08/2015 14:37;200;200;200;15;C;RATINGSTUFE C;1;0;0;2;1;3237;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3237;NULL;NULL;1;0;NULL;NULL;NULL;F;1
21;32978;21210001;30;1;1;1;N;92;23;10/09/2015;10/08/2015;07:50:44;11/08/2015;199;3253630;10/08/2015 07:50;500;200;200;15;K;RATINGSTUFE K;4;0;0;0;0;15000;NULL;NULL;0;0;0;0;2;0;0;0;0;0;0;0;0;0;29860;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;32980;21210001;30;2;1;1;N;85;33;10/09/2015;10/08/2015;08:38:24;11/08/2015;100;3175408;10/08/2015 08:38;500;100;100;15;H;RATINGSTUFE H;2;2;1;1;0;9143;3000;600;0;0;0;1;1;0;0;0;0;0;0;0;0;0;11154;3000;920;0;0;NULL;NULL;NULL;M;1
21;32985;21210001;45;1;1;1;N;6;47;28/09/2015;10/08/2015;09:10:43;14/08/2015;199;3253616;10/08/2015 09:10;200;200;200;15;G;RATINGSTUFE G;4;1;1;1;1;26071;2600;199;0;0;0;1;1;0;0;0;0;0;0;0;0;0;53510;2600;199;1;0;NULL;NULL;NULL;F;1
21;33008;21210001;23;1;1;1;N;41;32;05/09/2015;10/08/2015;11:33:37;13/08/2015;199;3253635;10/08/2015 11:33;180;180;180;15;L;RATINGSTUFE L;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33025;21210001;30;1;1;1;N;40;30;10/09/2015;10/08/2015;12:41:52;11/08/2015;199;3253641;10/08/2015 12:41;150;150;150;15;G;RATINGSTUFE G;8;0;0;1;0;13459;NULL;NULL;0;0;0;0;6;0;0;0;0;0;0;0;0;0;34264;NULL;NULL;2;0;NULL;NULL;NULL;M;1
21;33050;21210001;30;1;1;1;N;87;28;24/09/2015;10/08/2015;14:21:58;25/08/2015;300;3253621;10/08/2015 14:21;50;50;50;0;F;RATINGSTUFE F;0;1;0;1;0;NULL;NULL;150;0;0;0;0;1;0;0;0;0;0;0;0;0;0;NULL;NULL;150;0;0;NULL;NULL;NULL;M;1
21;33089;21210001;30;1;1;1;N;73;27;11/09/2015;10/08/2015;16:54:20;12/08/2015;199;3253642;10/08/2015 16:54;190;190;190;15;H;RATINGSTUFE H;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;33119;21210001;45;1;1;1;N;6;25;25/09/2015;10/08/2015;19:17:46;11/08/2015;199;3253663;10/08/2015 19:17;200;200;200;15;I;RATINGSTUFE I;7;0;1;1;0;13805;2500;NULL;0;0;0;1;3;0;0;0;0;0;0;0;0;0;30725;2500;NULL;0;0;NULL;NULL;NULL;F;1
21;33265;21210001;31;2;1;1;N;35;32;24/09/2015;11/08/2015;17:55:29;24/08/2015;0;2718345;11/08/2015 17:55;500;200;200;0;M;RATINGSTUFE M;5;5;1;2;3;22000;5000;3000;1;1;0;1;6;0;2;0;0;0;0;0;0;0;48006;5000;4400;0;0;11/03/2015;NULL;23/02/2015;M;1
21;33296;21210001;30;1;1;1;N;78;24;13/10/2015;12/08/2015;01:21:20;14/08/2015;300;3253707;12/08/2015 01:21;190;190;190;15;F;RATINGSTUFE F;4;0;0;0;1;14000;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17965;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;33317;21210001;30;1;1;1;N;86;32;23/09/2015;12/08/2015;09:47:08;24/08/2015;300;3253722;12/08/2015 09:47;300;300;300;15;D;RATINGSTUFE D;1;0;0;1;0;3000;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33320;21210001;45;1;1;1;N;39;41;08/10/2015;12/08/2015;09:59:56;18/08/2015;100;3253672;12/08/2015 09:59;100;100;100;0;D;RATINGSTUFE D;0;0;0;3;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;33324;21210001;30;1;1;1;N;12;27;12/09/2015;12/08/2015;10:31:46;13/08/2015;199;3253724;12/08/2015 10:31;190;190;190;0;D;RATINGSTUFE D;1;0;1;0;1;3362;3000;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3362;3000;NULL;0;0;NULL;NULL;NULL;M;1
21;33335;21210001;45;1;1;1;N;12;26;27/09/2015;12/08/2015;11:05:29;13/08/2015;199;3253727;12/08/2015 11:05;300;200;200;15;H;RATINGSTUFE H;1;0;0;0;0;5968;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5968;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;33345;21210001;45;1;1;1;N;55;34;27/09/2015;12/08/2015;11:42:55;13/08/2015;300;3187476;12/08/2015 11:42;300;300;300;15;F;RATINGSTUFE F;2;0;0;0;1;28442;NULL;NULL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;52293;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;33351;21210001;30;1;1;1;N;53;35;18/09/2015;12/08/2015;12:09:05;19/08/2015;199;3253735;12/08/2015 12:09;200;200;200;0;K;RATINGSTUFE K;0;0;0;1;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;33394;21210001;45;1;1;1;N;3;22;08/10/2015;12/08/2015;15:11:57;24/08/2015;199;3253647;12/08/2015 15:11;150;150;150;15;D;RATINGSTUFE D;0;1;0;0;0;NULL;NULL;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;300;0;0;NULL;NULL;NULL;F;0
21;33409;21210001;45;1;1;1;N;14;53;28/09/2015;12/08/2015;16:31:27;14/08/2015;300;3253755;12/08/2015 16:31;300;300;300;15;E;RATINGSTUFE E;5;2;2;2;2;18906;2750;1000;0;0;0;2;0;0;0;0;0;0;0;0;0;0;35536;5250;1250;1;0;NULL;NULL;NULL;F;1
21;33421;21210001;30;1;1;1;N;NULL;30;16/09/2015;12/08/2015;17:39:19;17/08/2015;300;3253611;12/08/2015 17:39;300;300;300;15;E;RATINGSTUFE E;3;1;0;1;0;9644;NULL;500;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13769;NULL;500;0;0;NULL;NULL;NULL;F;1
21;33485;21210001;45;1;1;1;N;76;44;02/10/2015;13/08/2015;10:20:29;18/08/2015;199;3258784;13/08/2015 10:20;500;200;200;15;G;RATINGSTUFE G;4;0;1;0;1;12079;1500;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14903;1500;NULL;0;0;NULL;NULL;NULL;M;1
21;33490;21210001;30;1;1;1;N;99;35;23/09/2015;13/08/2015;10:52:50;24/08/2015;199;3258792;13/08/2015 10:52;500;200;200;15;G;RATINGSTUFE G;0;0;0;1;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;F;1
21;33507;21210001;38;1;1;1;N;64;26;20/09/2015;13/08/2015;11:33:02;13/08/2015;199;3258796;13/08/2015 11:33;190;190;190;15;H;RATINGSTUFE H;1;0;1;2;0;633;500;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;633;500;NULL;0;0;NULL;NULL;NULL;F;0
21;33548;21210001;30;1;1;1;N;96;26;13/09/2015;13/08/2015;13:18:40;14/08/2015;199;3258808;13/08/2015 13:18;200;200;200;15;H;RATINGSTUFE H;2;3;0;0;0;7000;NULL;500;0;0;0;1;2;0;0;0;0;0;0;0;0;0;7529;NULL;950;1;0;NULL;NULL;NULL;M;1
21;33564;21210001;45;1;1;1;N;64;32;01/10/2015;13/08/2015;13:59:17;17/08/2015;500;3258811;13/08/2015 13:59;500;500;500;15;E;RATINGSTUFE E;4;0;2;2;0;30142;1900;NULL;0;0;0;2;3;0;0;0;0;0;0;0;0;0;65687;3400;NULL;0;0;NULL;NULL;NULL;M;1
21;33611;21210001;45;3;1;1;N;21;54;01/10/2015;13/08/2015;17:04:41;17/08/2015;500;3258824;13/08/2015 17:04;400;400;400;15;B;RATINGSTUFE B;3;0;0;0;2;18000;NULL;NULL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;31000;NULL;NULL;0;1;NULL;NULL;NULL;F;1
21;33637;21210001;45;1;1;1;N;72;34;01/10/2015;13/08/2015;19:29:02;17/08/2015;199;3258788;13/08/2015 19:29;200;200;200;15;K;RATINGSTUFE K;9;2;2;1;0;19233;5000;600;0;0;0;2;4;0;0;0;0;0;0;0;0;0;42432;8700;900;0;0;NULL;NULL;NULL;M;1
21;33640;21210001;30;1;1;1;N;22;54;13/09/2015;13/08/2015;19:38:28;14/08/2015;199;3258836;13/08/2015 19:38;200;200;200;15;G;RATINGSTUFE G;4;0;0;1;0;13500;NULL;NULL;0;0;0;0;2;0;0;0;0;0;0;0;0;0;34000;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;33666;21210001;30;1;1;1;N;86;26;23/09/2015;13/08/2015;23:13:04;24/08/2015;199;3258780;13/08/2015 23:13;190;190;190;15;M;RATINGSTUFE M;3;2;0;0;0;12016;NULL;200;0;0;0;0;3;0;1;0;0;0;0;0;0;0;26660;NULL;399;0;0;16/12/2014;NULL;NULL;M;0
21;33709;21210001;19;1;1;1;N;47;27;02/09/2015;14/08/2015;10:52:44;14/08/2015;300;3261531;14/08/2015 10:52;190;190;190;15;F;RATINGSTUFE F;1;0;0;0;0;2000;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33716;21210001;45;4;1;1;N;41;35;03/10/2015;14/08/2015;12:05:55;19/08/2015;199;3097773;14/08/2015 12:05;200;200;200;0;M;RATINGSTUFE M;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33723;21210001;45;1;1;1;N;23;38;04/10/2015;14/08/2015;12:25:13;20/08/2015;199;3261532;14/08/2015 12:25;200;200;200;15;I;RATINGSTUFE I;8;0;2;4;4;15000;9000;NULL;0;0;0;2;3;0;0;0;0;0;0;0;0;0;49038;14000;NULL;0;0;NULL;NULL;NULL;F;1
21;33748;21210001;30;1;1;1;N;NULL;47;24/09/2015;14/08/2015;13:49:55;25/08/2015;199;3261520;14/08/2015 13:49;300;300;300;15;B;RATINGSTUFE B;0;0;0;1;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;0
21;33752;21210001;45;1;1;1;N;26;26;08/10/2015;14/08/2015;13:53:26;24/08/2015;100;3261543;14/08/2015 13:53;100;100;100;15;M;RATINGSTUFE M;0;0;0;0;0;NULL;NULL;NULL;1;0;0;0;1;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;01/02/2012;F;0
21;33768;21210001;45;1;1;1;N;90;26;01/10/2015;14/08/2015;14:32:49;17/08/2015;199;3261547;14/08/2015 14:32;200;200;200;0;I;RATINGSTUFE I;2;0;0;0;0;5503;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6986;NULL;NULL;0;0;NULL;NULL;NULL;F;0
21;33769;21210001;30;1;1;1;N;91;41;23/09/2015;14/08/2015;14:33:58;18/08/2015;300;3261544;14/08/2015 14:33;200;200;200;0;M;RATINGSTUFE M;4;0;0;1;0;16030;NULL;NULL;0;0;0;0;3;0;0;0;0;0;0;0;0;0;38059;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33793;21210001;45;1;1;1;N;NULL;20;01/10/2015;14/08/2015;16:53:42;17/08/2015;199;3261553;14/08/2015 16:53;200;200;200;15;G;RATINGSTUFE G;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;F;0
21;33797;21210001;30;1;1;1;N;10;19;19/09/2015;14/08/2015;17:47:26;20/08/2015;199;3261554;14/08/2015 17:47;200;200;200;0;G;RATINGSTUFE G;0;0;0;1;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33807;21210001;40;1;1;1;N;14;22;03/10/2015;14/08/2015;19:42:26;24/08/2015;100;3261522;14/08/2015 19:42;200;200;200;15;H;RATINGSTUFE H;0;0;0;0;0;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;0;0;NULL;NULL;NULL;M;1
21;33848;21210001;45;1;1;1;N;12;27;04/10/2015;15/08/2015;11:13:17;20/08/2015;199;3263481;15/08/2015 11:13;200;200;200;0;K;RATINGSTUFE K;1;0;0;1;1;191;NULL;NULL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;191;NULL;NULL;0;0;NULL;NULL;NULL;M;1
