application_id;Variable_1;Variable_2;Variable_4;Variable_7;Variable_8;customer_id;Variable_9;Variable_10;Variable_11;Variable_15;Variable_16;Variable_17;Variable_18;Variable_19;Variable_20;Variable_21;Variable_22;Variable_23;Variable_24;Variable_25;Variable_26;Variable_27;Variable_28;Variable_29;Variable_30;Variable_31;Variable_32;Variable_33;Variable_34;Variable_35;Variable_36;Variable_37;Variable_38;Variable_39;Variable_40;Variable_41;Variable_6_INT;Variable_12_INT;Variable_45_INT;Variable_13_INT;due_date_YEAR;due_date_MONTH;due_date_DAY;first_status_day_date_YEAR;first_status_day_date_MONTH;first_status_day_date_DAY;paid_date_YEAR;paid_date_MONTH;paid_date_DAY;arrived_date_YEAR;arrived_date_MONTH;arrived_date_DAY;first_status_time_of_day_HOUR;first_status_time_of_day_MINUTE;first_status_time_of_day_SECOND;arrived_date_HOUR;arrived_date_MINUTE;DAYS_due_date-first_status_day_date;DAYS_due_date-paid_date;DAYS_due_date-arrived_date;DAYS_first_status_day_date-paid_date;DAYS_first_status_day_date-arrived_date;DAYS_paid_date-arrived_date
58068;30;1;1;34.0;300;4037730;500;300;300;0.0;0.0;0.0;0.0;0.0;;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;;;;0.0;0.0;49;0;1;;2016;2;17;2016;2;1;2016;1;18;2016;2;1;21;25;21;21;25;16;30;15;14;-1;-15
24571;30;1;1;36.0;300;2976038;199;199;199;4.0;9.0;1.0;0.0;0.0;28678.0;3000.0;800.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83094.0;3000.0;4545.0;0.0;0.0;93;1;1;6.0;2015;8;8;2015;3;6;2015;9;6;2015;3;6;23;37;35;23;37;155;-29;154;-184;-1;183
75123;30;2;1;18.0;0;4317093;100;100;100;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;46;4;1;11.0;2016;4;17;2016;3;16;2016;3;18;2016;3;16;12;53;33;12;53;32;30;31;-2;-1;1
52300;30;1;1;22.0;199;3493304;199;199;199;5.0;2.0;0.0;1.0;0.0;9744.0;;200.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24198.0;;399.0;0.0;0.0;84;4;1;11.0;2016;1;31;2015;11;30;2015;2;12;2015;11;30;9;44;33;9;44;62;353;61;291;-1;-292
48046;30;2;1;27.0;0;3462539;199;199;199;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;12;4;1;4.0;2015;3;12;2015;1;11;2015;3;11;2015;1;11;15;23;15;15;23;60;1;59;-59;-1;58
52902;30;1;1;37.0;199;3389302;199;199;199;6.0;2.0;0.0;2.0;0.0;28744.0;;300.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91891.0;;600.0;0.0;0.0;78;4;0;6.0;2016;9;1;2015;3;12;2015;10;12;2015;3;12;14;10;22;14;10;539;325;538;-214;-1;213
79341;30;6;1;21.0;199;4374813;199;199;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;4;1;4.0;2016;4;5;2016;3;31;2016;4;4;2016;3;31;11;45;59;11;45;5;1;4;-4;-1;3
77265;30;1;1;25.0;100;4359870;100;100;100;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;62;4;0;6.0;2016;4;23;2016;3;22;2016;3;24;2016;3;22;17;40;1;17;40;32;30;31;-2;-1;1
31430;34;1;1;24.0;0;3187437;500;200;200;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;55;0;1;7.0;2015;1;9;2015;7;27;2015;7;29;2015;7;27;15;17;43;15;17;-199;-201;-200;-2;-1;1
31608;45;1;1;21.0;199;3213799;190;190;190;1.0;0.0;0.0;0.0;1.0;4004.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4004.0;;;0.0;0.0;33;1;0;8.0;2015;9;13;2015;7;28;2015;7;30;2015;7;28;15;42;38;15;42;47;45;46;-2;-1;1
54560;30;1;1;19.0;199;3980346;199;199;199;0.0;0.0;0.0;1.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;22;0;1;8.0;2016;1;27;2015;12;13;2015;12;28;2015;12;13;14;19;1;14;19;45;30;44;-15;-1;14
65832;60;1;1;34.0;199;4162757;199;199;199;0.0;0.0;0.0;1.0;0.0;;;;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;;;;0.0;0.0;37;4;1;8.0;2016;4;17;2016;11;2;2016;2;17;2016;11;2;11;43;35;11;43;-199;60;-200;259;-1;-260
67638;30;3;1;23.0;199;3344146;400;199;199;1.0;8.0;0.0;0.0;0.0;199.0;;450.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.0;;1960.0;0.0;0.0;62;4;1;8.0;2016;3;19;2016;2;17;2016;2;18;2016;2;17;15;19;57;15;19;31;30;30;-1;-1;0
85214;30;1;1;24.0;199;4467788;199;199;199;6.0;0.0;1.0;0.0;0.0;1624.0;2000.0;;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4230.0;2000.0;;0.0;0.0;25;4;1;7.0;2016;5;19;2016;4;19;2016;4;19;2016;4;19;12;44;2;12;44;30;30;29;0;-1;-1
26932;30;1;1;31.0;500;3108479;500;500;500;3.0;0.0;0.0;1.0;0.0;8500.0;;;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14120.0;;;0.0;0.0;68;1;1;3.0;2015;7;25;2015;6;23;2015;6;25;2015;6;23;9;35;4;9;35;32;30;31;-2;-1;1
52193;30;1;1;25.0;199;3537123;199;199;199;5.0;0.0;0.0;0.0;0.0;5000.0;;;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9753.0;;;0.0;0.0;-1;4;1;6.0;2016;8;1;2015;11;29;2015;9;12;2015;11;29;9;57;6;9;57;246;324;245;78;-1;-79
28578;32;1;1;33.0;100;3144770;190;100;100;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;95;1;1;6.0;2015;10;8;2015;8;7;2015;9;7;2015;8;7;0;20;8;0;20;62;31;61;-31;-1;30
33637;45;1;1;34.0;199;3258788;200;200;200;9.0;2.0;2.0;1.0;0.0;19233.0;5000.0;600.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42432.0;8700.0;900.0;0.0;0.0;68;1;1;10.0;2015;1;10;2015;8;13;2015;8;17;2015;8;13;19;29;2;19;29;-215;-219;-216;-4;-1;3
78582;30;2;1;35.0;0;3338299;100;100;100;1.0;2.0;0.0;0.0;0.0;5000.0;;200.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5000.0;;300.0;1.0;0.0;29;0;0;12.0;2016;6;5;2016;3;29;2016;6;4;2016;3;29;0;41;32;0;41;68;1;67;-67;-1;66
65500;30;2;1;32.0;300;3091740;300;300;300;6.0;8.0;5.0;2.0;0.0;25000.0;28100.0;500.0;0.0;0.0;0.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43500.0;94670.0;3699.0;1.0;0.0;67;5;0;6.0;2016;12;3;2016;10;2;2016;11;2;2016;10;2;9;7;29;9;7;62;31;61;-31;-1;30
26035;40;1;1;32.0;300;3089274;190;190;190;2.0;0.0;0.0;2.0;0.0;7507.0;;;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8096.0;;;0.0;0.0;59;1;1;4.0;2015;7;29;2015;6;16;2015;6;19;2015;6;16;12;37;41;12;37;43;40;42;-3;-1;2
52416;30;1;1;23.0;100;3548386;500;199;199;0.0;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;39;0;1;4.0;2016;1;14;2015;1;12;2015;12;15;2015;1;12;0;32;14;0;32;367;30;366;-337;-1;336
33978;45;1;1;26.0;199;3265438;200;200;200;3.0;0.0;0.0;0.0;0.0;11498.0;;;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21253.0;;;0.0;0.0;-1;1;1;7.0;2015;7;12;2015;8;16;2015;8;24;2015;8;16;22;2;15;22;2;-35;-43;-36;-8;-1;7
49824;30;1;1;26.0;100;3490281;100;100;100;0.0;0.0;0.0;0.0;0.0;;;;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;48;0;0;8.0;2015;12;25;2015;11;11;2015;11;25;2015;11;11;12;34;3;12;34;44;30;43;-14;-1;13
78825;30;1;1;19.0;199;4388831;199;199;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;4;1;8.0;2016;1;5;2016;3;29;2016;1;4;2016;3;29;22;48;1;22;48;-84;1;-85;85;-1;-86
78746;30;1;1;44.0;300;4388806;500;199;199;1.0;20.0;0.0;2.0;3.0;11381.0;;500.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11381.0;;6990.0;1.0;0.0;68;4;1;6.0;2016;1;5;2016;3;29;2016;1;4;2016;3;29;15;27;27;15;27;-84;1;-85;85;-1;-86
27886;45;1;1;38.0;199;3115437;150;150;150;7.0;0.0;0.0;2.0;0.0;34000.0;;;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82028.0;;;1.0;0.0;35;0;0;11.0;2015;10;19;2015;1;7;2015;6;7;2015;1;7;17;17;4;17;17;285;134;284;-151;-1;150
50543;30;1;1;23.0;199;3499509;199;199;199;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1.0;0.0;48;4;1;1.0;2015;12;17;2015;11;16;2015;11;17;2015;11;16;16;58;13;16;58;31;30;30;-1;-1;0
27180;45;2;1;27.0;0;3085438;200;200;200;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;19;1;0;6.0;2015;9;8;2015;6;24;2015;6;25;2015;6;24;16;48;13;16;48;76;75;75;-1;-1;0
75114;30;3;1;31.0;199;4176619;199;199;199;1.0;0.0;1.0;1.0;0.0;1023.0;500.0;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1023.0;500.0;;0.0;0.0;46;4;0;8.0;2016;4;17;2016;3;16;2016;3;18;2016;3;16;12;16;54;12;16;32;30;31;-2;-1;1
47258;30;1;1;40.0;300;3442250;300;300;300;2.0;5.0;0.0;1.0;0.0;13166.0;;600.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24308.0;;1950.0;0.0;0.0;8;0;0;5.0;2015;10;12;2015;10;26;2015;10;11;2015;10;26;16;35;16;16;35;-14;1;-15;15;-1;-16
38412;30;1;1;27.0;199;3340744;150;150;150;1.0;0.0;0.0;0.0;0.0;427.0;;;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427.0;;;0.0;0.0;74;4;0;11.0;2015;10;17;2015;9;14;2015;9;17;2015;9;14;9;21;34;9;21;33;30;32;-3;-1;2
74385;30;1;1;20.0;0;4326660;500;100;100;0.0;0.0;1.0;0.0;0.0;;1100.0;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1100.0;;0.0;0.0;42;4;1;12.0;2016;4;14;2016;3;14;2016;3;15;2016;3;14;15;26;9;15;26;31;30;30;-1;-1;0
79499;30;1;1;33.0;300;4392923;199;199;199;1.0;1.0;0.0;0.0;0.0;563.0;;220.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;563.0;;220.0;0.0;0.0;49;4;1;6.0;2016;1;5;2016;3;31;2016;1;4;2016;3;31;17;58;57;17;58;-86;1;-87;87;-1;-88
52183;30;1;1;49.0;199;3537122;500;199;199;0.0;0.0;0.0;1.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;46;4;1;11.0;2015;12;30;2015;11;29;2015;11;30;2015;11;29;7;37;23;7;37;31;30;30;-1;-1;0
63884;30;1;1;43.0;199;4127585;199;199;199;4.0;0.0;0.0;0.0;0.0;21118.0;;;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37402.0;;;0.0;0.0;19;0;1;10.0;2016;3;17;2016;2;2;2016;2;16;2016;2;2;12;55;7;12;55;44;30;43;-14;-1;13
82141;60;2;1;40.0;300;3336504;300;300;300;3.0;3.0;0.0;0.0;0.0;300.0;;400.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;749.0;;860.0;0.0;0.0;92;5;0;5.0;2016;6;13;2016;8;4;2016;4;14;2016;8;4;19;56;22;19;56;-52;60;-53;112;-1;-113
29782;30;1;1;29.0;199;3158630;200;200;200;1.0;0.0;0.0;0.0;0.0;12103.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12103.0;;;0.0;0.0;89;1;1;7.0;2015;8;16;2015;7;16;2015;7;17;2015;7;16;10;41;0;10;41;31;30;30;-1;-1;0
74880;30;1;1;23.0;199;4332828;199;199;199;1.0;0.0;0.0;1.0;0.0;989.0;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;;;0.0;0.0;82;4;0;8.0;2016;4;15;2016;3;15;2016;3;16;2016;3;15;19;41;56;19;41;31;30;30;-1;-1;0
50570;30;2;1;31.0;199;3490300;199;199;199;7.0;4.0;0.0;1.0;2.0;11381.0;;500.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33113.0;;1600.0;1.0;0.0;20;4;1;7.0;2015;12;17;2015;11;16;2015;11;17;2015;11;16;20;14;37;20;14;31;30;30;-1;-1;0
58058;30;1;1;19.0;199;4037729;199;199;199;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;20;0;1;8.0;2016;2;20;2016;2;1;2016;1;21;2016;2;1;18;44;7;18;44;19;30;18;11;-1;-12
71161;30;1;1;20.0;199;4234532;199;199;199;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;93;4;1;8.0;2016;3;4;2016;3;3;2016;4;3;2016;3;3;13;53;15;13;53;1;-30;0;-31;-1;30
42084;30;5;1;31.0;199;3253646;199;199;199;5.0;3.0;0.0;0.0;0.0;15190.0;;500.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54190.0;;1199.0;0.0;0.0;44;4;1;7.0;2015;1;11;2015;2;10;2015;2;10;2015;2;10;11;49;43;11;49;-30;-30;-31;0;-1;-1
72452;30;2;1;24.0;199;3135734;290;290;290;0.0;0.0;0.0;1.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;1.0;0.0;20;4;1;3.0;2016;7;4;2016;8;3;2016;8;3;2016;8;3;13;11;20;13;11;-30;-30;-31;0;-1;-1
49763;30;1;1;19.0;199;3477693;199;199;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;0;0;8.0;2015;12;25;2015;11;11;2015;11;25;2015;11;11;0;36;43;0;36;44;30;43;-14;-1;13
55780;30;1;1;38.0;199;3996409;199;199;199;0.0;2.0;0.0;0.0;0.0;;;270.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;370.0;0.0;0.0;22;4;1;7.0;2016;1;21;2015;12;17;2015;12;22;2015;12;17;17;22;54;17;22;35;30;34;-5;-1;4
81191;30;1;1;30.0;199;4414953;100;100;100;4.0;5.0;3.0;0.0;0.0;10548.0;3000.0;11187.0;1.0;0.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;19178.0;8000.0;12287.0;0.0;0.0;91;4;1;12.0;2016;6;5;2016;6;4;2016;6;4;2016;6;4;14;17;9;14;17;1;1;0;0;-1;-1
80382;30;1;1;37.0;199;4403789;150;150;150;8.0;0.0;0.0;2.0;1.0;27500.0;;;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86364.0;;;1.0;0.0;21;4;1;7.0;2016;5;5;2016;4;4;2016;5;4;2016;4;4;15;51;30;15;51;31;1;30;-30;-1;29
58722;30;1;1;23.0;199;4046886;199;199;199;4.0;0.0;0.0;0.0;0.0;12166.0;;;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20825.0;;;0.0;0.0;62;4;0;6.0;2016;6;2;2016;6;1;2016;7;1;2016;6;1;16;9;45;16;9;1;-29;0;-30;-1;29
68849;30;2;1;57.0;300;4189373;199;199;199;9.0;5.0;1.0;1.0;0.0;56639.0;8000.0;1000.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171923.0;8000.0;2650.0;0.0;0.0;95;4;0;3.0;2016;3;24;2016;2;22;2016;2;23;2016;2;22;15;20;37;15;20;31;30;30;-1;-1;0
82108;60;1;1;49.0;300;4427200;300;300;300;3.0;0.0;2.0;2.0;1.0;26059.0;10000.0;;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63075.0;13000.0;;0.0;0.0;12;0;1;5.0;2016;6;14;2016;8;4;2016;4;15;2016;8;4;17;41;26;17;41;-51;60;-52;111;-1;-112
65375;30;2;1;43.0;199;2937145;500;199;199;7.0;2.0;0.0;2.0;1.0;28000.0;;230.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79504.0;;429.0;0.0;0.0;71;4;0;12.0;2016;12;3;2016;9;2;2016;11;2;2016;9;2;16;27;37;16;27;92;31;91;-61;-1;60
68274;60;1;1;23.0;199;4189357;199;199;199;1.0;0.0;0.0;0.0;0.0;746.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.0;;;0.0;0.0;49;4;1;6.0;2016;4;26;2016;2;19;2016;2;26;2016;2;19;12;23;51;12;23;67;60;66;-7;-1;6
67597;30;1;1;21.0;199;4182974;199;199;199;1.0;0.0;0.0;0.0;0.0;389.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;389.0;;;0.0;0.0;19;4;1;6.0;2016;3;19;2016;2;17;2016;2;18;2016;2;17;13;32;18;13;32;31;30;30;-1;-1;0
37064;30;1;1;45.0;500;3321218;500;500;500;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;11;0;1;5.0;2015;10;21;2015;7;9;2015;9;21;2015;7;9;21;28;54;21;28;104;30;103;-74;-1;73
26653;14;5;1;27.0;0;2346867;150;100;100;2.0;11.0;0.0;1.0;0.0;4000.0;;500.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000.0;;2949.0;0.0;0.0;37;0;1;12.0;2015;6;7;2015;6;20;2015;6;22;2015;6;20;23;10;35;23;10;-13;-15;-14;-2;-1;1
62439;30;1;1;35.0;0;4105257;100;100;100;2.0;0.0;0.0;0.0;0.0;2417.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4823.0;;;0.0;0.0;57;4;1;7.0;2016;2;27;2016;1;25;2016;1;28;2016;1;25;18;49;43;18;49;33;30;32;-3;-1;2
24215;30;1;1;21.0;100;2970204;100;100;100;1.0;2.0;0.0;0.0;0.0;499.0;;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;499.0;;300.0;0.0;0.0;61;1;0;6.0;2015;2;7;2015;1;6;2015;2;6;2015;1;6;11;2;4;11;2;32;1;31;-31;-1;30
45703;30;1;1;36.0;500;3428970;500;500;500;2.0;1.0;0.0;1.0;0.0;8011.0;;500.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15511.0;;500.0;0.0;0.0;70;0;1;0.0;2015;2;12;2015;10;17;2015;2;11;2015;10;17;17;0;4;17;0;-247;1;-248;248;-1;-249
50053;30;2;1;22.0;199;3490322;199;199;199;2.0;1.0;1.0;1.0;0.0;403.0;500.0;460.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;686.0;500.0;460.0;0.0;0.0;53;4;1;2.0;2015;12;16;2015;12;11;2015;11;16;2015;12;11;15;17;12;15;17;5;30;4;25;-1;-26
79874;60;1;1;38.0;199;4400300;500;300;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;5;0;;2016;3;6;2016;2;4;2016;4;4;2016;2;4;9;25;13;9;25;31;-29;30;-60;-1;59
53634;30;1;1;29.0;199;3964952;199;199;199;0.0;0.0;0.0;0.0;1.0;;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;54;4;1;7.0;2016;8;1;2015;8;12;2015;9;12;2015;8;12;14;31;3;14;31;355;324;354;-31;-1;30
24431;45;2;1;26.0;199;2789752;199;199;199;10.0;8.0;2.0;1.0;2.0;25454.0;4500.0;600.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84026.0;7500.0;2300.0;0.0;0.0;71;0;1;7.0;2015;7;20;2015;2;6;2015;5;6;2015;2;6;20;3;44;20;3;164;75;163;-89;-1;88
26972;45;1;1;45.0;300;3108494;190;190;190;11.0;0.0;3.0;1.0;1.0;20300.0;4250.0;;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44843.0;7250.0;;0.0;0.0;53;1;0;8.0;2015;8;8;2015;6;23;2015;6;24;2015;6;23;12;11;48;12;11;46;45;45;-1;-1;0
72139;30;1;1;49.0;300;4294146;190;190;190;1.0;0.0;0.0;0.0;0.0;11657.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11657.0;;;1.0;0.0;85;4;0;5.0;2016;8;4;2016;7;3;2016;9;3;2016;7;3;14;8;17;14;8;32;-30;31;-62;-1;61
78742;30;1;1;37.0;300;4388809;100;100;100;1.0;0.0;0.0;0.0;0.0;874.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;874.0;;;0.0;0.0;60;4;1;5.0;2016;4;29;2016;3;29;2016;3;30;2016;3;29;15;14;40;15;14;31;30;30;-1;-1;0
45373;30;1;1;45.0;300;3422170;500;300;300;4.0;1.0;1.0;2.0;0.0;31475.0;2000.0;500.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49777.0;2000.0;500.0;0.0;0.0;94;0;1;3.0;2015;11;29;2015;10;15;2015;10;30;2015;10;15;19;40;32;19;40;45;30;44;-15;-1;14
82129;60;1;1;49.0;300;4427128;300;300;300;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;56;5;0;5.0;2016;11;6;2016;8;4;2016;12;4;2016;8;4;18;56;50;18;56;94;-28;93;-122;-1;121
66397;60;1;1;43.0;199;3996476;199;199;199;5.0;0.0;0.0;1.0;0.0;22950.0;;;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68857.0;;;0.0;0.0;4;4;0;7.0;2016;4;16;2016;2;13;2016;2;16;2016;2;13;12;27;5;12;27;63;60;62;-3;-1;2
83448;30;1;1;23.0;0;4433827;100;100;100;6.0;2.0;1.0;0.0;0.0;20433.0;1500.0;1174.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47662.0;1500.0;1781.0;1.0;0.0;32;4;0;11.0;2016;5;14;2016;4;13;2016;4;14;2016;4;13;10;13;53;10;13;31;30;30;-1;-1;0
83224;30;1;1;34.0;0;2937173;100;100;100;1.0;7.0;1.0;0.0;0.0;3500.0;3000.0;1500.0;1.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3500.0;3000.0;4840.0;0.0;0.0;60;4;0;12.0;2016;5;13;2016;12;4;2016;4;13;2016;12;4;16;51;48;16;51;-205;30;-206;235;-1;-236
28704;30;1;1;25.0;199;3140862;190;190;190;1.0;0.0;0.0;0.0;0.0;1363.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1363.0;;;0.0;0.0;12;1;0;6.0;2015;11;9;2015;8;7;2015;7;13;2015;8;7;18;58;58;18;58;94;119;93;25;-1;-26
50483;30;3;1;28.0;199;3344194;199;199;199;6.0;0.0;0.0;2.0;0.0;22009.0;;;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68978.0;;;0.0;0.0;48;4;1;11.0;2015;12;19;2015;11;16;2015;11;19;2015;11;16;13;12;11;13;12;33;30;32;-3;-1;2
